road_id,s_m,km,name,route,route_cd,direction,direction_sign
r100-0,55310.0,79.8,1000VDE04300,수도권제1순환선,1000,E,1
r100-0,55410.0,79.9,1000VDE04330,수도권제1순환선,1000,E,1
r100-0,55810.0,80.3,1000VDE04400,수도권제1순환선,1000,E,1
r100-0,57310.0,81.8,1000VDE04500,수도권제1순환선,1000,E,1
r100-0,58310.0,82.8,1000VDE04600,수도권제1순환선,1000,E,1
r100-0,58410.0,82.9,1000VDE04610,수도권제1순환선,1000,E,1
r100-0,59610.0,84.1,1000VDE04630,수도권제1순환선,1000,E,1
r100-0,60010.0,84.48,1000VDE04650,수도권제1순환선,1000,E,1
r100-0,60510.0,85.0,1000VDE04700,수도권제1순환선,1000,E,1
r100-0,60610.0,85.1,1000VDE04730,수도권제1순환선,1000,E,1
r100-0,63000.0,87.5,1000VDE04800,수도권제1순환선,1000,E,1
r100-0,64800.0,89.3,1000VDE04900,수도권제1순환선,1000,E,1
r100-0,66700.0,91.2,1000VDE05000,수도권제1순환선,1000,E,1
r100-0,67000.0,91.5,1000VDE05050,수도권제1순환선,1000,E,1
r100-0,67400.0,91.94,1000VDE05090,수도권제1순환선,1000,E,1
r100-0,67800.0,92.3,1000VDE05100,수도권제1순환선,1000,E,1
r100-0,70300.0,94.8,1000VDE05200,수도권제1순환선,1000,E,1
r100-0,72200.0,96.7,1000VDE05300,수도권제1순환선,1000,E,1
r100-0,73400.0,97.9,1000VDE05400,수도권제1순환선,1000,E,1
r100-0,74790.0,99.3,1000VDE05500,수도권제1순환선,1000,E,1
r100-0,75690.0,100.2,1000VDE05600,수도권제1순환선,1000,E,1
r100-0,76590.0,101.1,1000VDE05700,수도권제1순환선,1000,E,1
r100-0,77490.0,102.0,1000VDE05800,수도권제1순환선,1000,E,1
r100-0,78290.0,102.8,1000VDE05900,수도권제1순환선,1000,E,1
r100-0,79190.0,103.65,1000VDE05950,수도권제1순환선,1000,E,1
r100-0,79680.0,104.2,1000VDE06000,수도권제1순환선,1000,E,1
r100-0,80780.0,105.3,1000VDE06100,수도권제1순환선,1000,E,1
r100-0,81580.0,106.1,1000VDE06200,수도권제1순환선,1000,E,1
r100-0,82790.0,107.3,1000VDE06261,수도권제1순환선,1000,E,1
r100-0,83190.0,107.7,1000VDE06300,수도권제1순환선,1000,E,1
r100-0,83890.0,108.4,1000VDE06361,수도권제1순환선,1000,E,1
r100-0,85190.0,109.7,1000VDE06362,수도권제1순환선,1000,E,1
r100-0,85390.0,109.9,1000VDE06400,수도권제1순환선,1000,E,1
r100-0,85690.0,110.2,1000VDE06363,수도권제1순환선,1000,E,1
r100-0,86780.0,111.3,1000VDE06364,수도권제1순환선,1000,E,1
r100-0,87480.0,112.0,1000VDE06365,수도권제1순환선,1000,E,1
r100-0,88080.0,112.6,1000VDE06500,수도권제1순환선,1000,E,1
r100-0,89880.0,114.4,1000VDE06600,수도권제1순환선,1000,E,1
r100-0,92480.0,117.0,1000VDE06700,수도권제1순환선,1000,E,1
r100-0,93480.0,118.0,1000VDE06800,수도권제1순환선,1000,E,1
r100-0,94980.0,119.5,1000VDE06900,수도권제1순환선,1000,E,1
r100-0,95780.0,120.3,1000VDE07000,수도권제1순환선,1000,E,1
r100-0,97270.0,121.8,1000VDE07100,수도권제1순환선,1000,E,1
r100-0,99070.0,123.6,1000VDE07200,수도권제1순환선,1000,E,1
r100-0,99860.0,124.4,1000VDE07300,수도권제1순환선,1000,E,1
r100-0,100660.0,125.2,1000VDE07400,수도권제1순환선,1000,E,1
r100-0,102630.0,127.2,1000VDE07500,수도권제1순환선,1000,E,1
r100-0,103550.0,0.1,1000VDE00100,수도권제1순환선,1000,E,1
r100-0,104240.0,0.82,1000VDE00170,수도권제1순환선,1000,E,1
r100-0,105040.0,1.6,1000VDE00200,수도권제1순환선,1000,E,1
r100-0,105950.0,2.5,1000VDE00300,수도권제1순환선,1000,E,1
r100-0,106960.0,3.5,1000VDE00400,수도권제1순환선,1000,E,1
r100-0,107760.0,4.3,1000VDE00500,수도권제1순환선,1000,E,1
r100-0,108960.0,5.5,1000VDE00600,수도권제1순환선,1000,E,1
r100-0,109960.0,6.5,1000VDE00700,수도권제1순환선,1000,E,1
r100-0,110660.0,7.2,1000VDE00800,수도권제1순환선,1000,E,1
r100-0,111460.0,8.0,1000VDE00900,수도권제1순환선,1000,E,1
r100-0,112460.0,9.0,1000VDE01000,수도권제1순환선,1000,E,1
r100-0,112850.0,9.4,1000VDE01100,수도권제1순환선,1000,E,1
r100-0,114060.0,10.6,1000VDE01260,수도권제1순환선,1000,E,1
r100-0,114060.0,10.6,1000VDE01250,수도권제1순환선,1000,E,1
r100-0,114760.0,11.3,1000VDE01300,수도권제1순환선,1000,E,1
r100-0,115760.0,12.3,1000VDE01400,수도권제1순환선,1000,E,1
r100-0,116460.0,13.0,1000VDE01500,수도권제1순환선,1000,E,1
r100-0,117160.0,13.7,1000VDE01600,수도권제1순환선,1000,E,1
r100-0,118350.0,14.9,1000VDE01700,수도권제1순환선,1000,E,1
r100-0,119440.0,16.0,1000VDE01800,수도권제1순환선,1000,E,1
r100-0,119640.0,16.2,1000VDE01851,수도권제1순환선,1000,E,1
r100-0,120940.0,17.5,1000VDE01900,수도권제1순환선,1000,E,1
r100-0,121550.0,18.1,1000VDE02000,수도권제1순환선,1000,E,1
r100-0,124350.0,20.9,1000VDE02250,수도권제1순환선,1000,E,1
r100-0,124550.0,21.1,1000VDE02300,수도권제1순환선,1000,E,1
r100-0,126050.0,22.55,1000VDE02400,수도권제1순환선,1000,E,1
r100-0,126750.0,23.27,1000VDE02500,수도권제1순환선,1000,E,1
r100-0,127360.0,23.9,1000VDE02600,수도권제1순환선,1000,E,1
r100-0,128350.0,24.9,1000VDE02700,수도권제1순환선,1000,E,1
r100-0,129550.0,26.1,1000VDE02800,수도권제1순환선,1000,E,1
r100-1,210.0,51.34,1000VDS03634,수도권제1순환선,1000,S,-1
r100-1,1310.0,50.18,1000VDS03633,수도권제1순환선,1000,S,-1
r100-1,2590.0,48.9,1000VDS03632,수도권제1순환선,1000,S,-1
r100-1,3080.0,48.4,1000VDS03631,수도권제1순환선,1000,S,-1
r100-1,3480.0,48.0,1000VDS03630,수도권제1순환선,1000,S,-1
r100-1,3980.0,47.5,1000VDS03628,수도권제1순환선,1000,S,-1
r100-1,4380.0,47.1,1000VDS03627,수도권제1순환선,1000,S,-1
r100-1,4880.0,46.59,1000VDS03625,수도권제1순환선,1000,S,-1
r100-1,5280.0,46.2,1000VDS03623,수도권제1순환선,1000,S,-1
r100-1,5770.0,45.7,1000VDS03621,수도권제1순환선,1000,S,-1
r100-1,6760.0,44.68,1000VDS03620,수도권제1순환선,1000,S,-1
r100-1,7550.0,43.89,1000VDS03619,수도권제1순환선,1000,S,-1
r100-1,8750.0,42.71,1000VDS03618,수도권제1순환선,1000,S,-1
r100-1,9650.0,41.8,1000VDS03617,수도권제1순환선,1000,S,-1
r100-1,10150.0,41.3,1000VDS03615,수도권제1순환선,1000,S,-1
r100-1,10750.0,40.7,1000VDS03613,수도권제1순환선,1000,S,-1
r100-1,11250.0,40.2,1000VDS03611,수도권제1순환선,1000,S,-1
r100-1,11750.0,39.7,1000VDS03610,수도권제1순환선,1000,S,-1
r100-1,12960.0,38.5,1000VDS03609,수도권제1순환선,1000,S,-1
r100-1,13460.0,38.0,1000VDS03608,수도권제1순환선,1000,S,-1
r100-1,13960.0,37.5,1000VDS03605,수도권제1순환선,1000,S,-1
r100-1,14850.0,36.6,1000VDS03603,수도권제1순환선,1000,S,-1
r100-1,15640.0,35.77,1000VDS03602,수도권제1순환선,1000,S,-1
r100-1,17850.0,33.56,1000VDS03601,수도권제1순환선,1000,S,-1
r100-1,18450.0,33.0,1000VDS03600,수도권제1순환선,1000,S,-1
r100-1,19750.0,31.7,1000VDS03500,수도권제1순환선,1000,S,-1
r100-1,20650.0,30.8,1000VDS03400,수도권제1순환선,1000,S,-1
r100-1,21450.0,30.0,1000VDS03300,수도권제1순환선,1000,S,-1
r100-1,22350.0,29.1,1000VDS03200,수도권제1순환선,1000,S,-1
r100-1,23050.0,28.4,1000VDS03100,수도권제1순환선,1000,S,-1
r100-1,23650.0,27.8,1000VDS03000,수도권제1순환선,1000,S,-1
r100-1,25350.0,26.1,1000VDS02800,수도권제1순환선,1000,S,-1
r100-1,26550.0,24.9,1000VDS02700,수도권제1순환선,1000,S,-1
r100-1,27550.0,23.9,1000VDS02600,수도권제1순환선,1000,S,-1
r100-1,28150.0,23.27,1000VDS02500,수도권제1순환선,1000,S,-1
r100-1,28850.0,22.55,1000VDS02400,수도권제1순환선,1000,S,-1
r100-1,30350.0,21.1,1000VDS02300,수도권제1순환선,1000,S,-1
r100-1,30750.0,20.7,1000VDS02200,수도권제1순환선,1000,S,-1
r100-1,31450.0,19.97,1000VDS02150,수도권제1순환선,1000,S,-1
r100-1,33220.0,18.1,1000VDS02000,수도권제1순환선,1000,S,-1
r100-1,33810.0,17.5,1000VDS01900,수도권제1순환선,1000,S,-1
r100-1,34810.0,16.5,1000VDS01851,수도권제1순환선,1000,S,-1
r100-1,34810.0,16.5,1000VDS01852,수도권제1순환선,1000,S,-1
r100-1,35310.0,16.0,1000VDS01800,수도권제1순환선,1000,S,-1
r100-1,36410.0,14.9,1000VDS01700,수도권제1순환선,1000,S,-1
r100-1,37610.0,13.7,1000VDS01600,수도권제1순환선,1000,S,-1
r100-1,38310.0,13.0,1000VDS01500,수도권제1순환선,1000,S,-1
r100-1,39010.0,12.3,1000VDS01400,수도권제1순환선,1000,S,-1
r100-1,40010.0,11.3,1000VDS01300,수도권제1순환선,1000,S,-1
r100-1,40810.0,10.5,1000VDS01200,수도권제1순환선,1000,S,-1
r100-1,41910.0,9.4,1000VDS01100,수도권제1순환선,1000,S,-1
r100-1,42310.0,9.0,1000VDS01000,수도권제1순환선,1000,S,-1
r100-1,43320.0,8.0,1000VDS00900,수도권제1순환선,1000,S,-1
r100-1,44120.0,7.2,1000VDS00800,수도권제1순환선,1000,S,-1
r100-1,44810.0,6.5,1000VDS00700,수도권제1순환선,1000,S,-1
r100-1,45820.0,5.5,1000VDS00600,수도권제1순환선,1000,S,-1
r100-1,47020.0,4.3,1000VDS00500,수도권제1순환선,1000,S,-1
r100-1,47820.0,3.5,1000VDS00400,수도권제1순환선,1000,S,-1
r100-1,48820.0,2.5,1000VDS00300,수도권제1순환선,1000,S,-1
r100-1,48820.0,2.45,1000VDS00290,수도권제1순환선,1000,S,-1
r100-1,49710.0,1.6,1000VDS00200,수도권제1순환선,1000,S,-1
r100-1,51210.0,0.1,1000VDS00100,수도권제1순환선,1000,S,-1
r100-1,52130.0,127.2,1000VDS07500,수도권제1순환선,1000,S,-1
r100-1,54090.0,125.2,1000VDS07400,수도권제1순환선,1000,S,-1
r100-1,54880.0,124.4,1000VDS07300,수도권제1순환선,1000,S,-1
r100-1,55680.0,123.6,1000VDS07200,수도권제1순환선,1000,S,-1
r100-1,57480.0,121.8,1000VDS07100,수도권제1순환선,1000,S,-1
r100-1,58980.0,120.3,1000VDS07000,수도권제1순환선,1000,S,-1
r100-1,59780.0,119.5,1000VDS06900,수도권제1순환선,1000,S,-1
r100-1,61270.0,118.0,1000VDS06800,수도권제1순환선,1000,S,-1
r100-1,62270.0,117.0,1000VDS06700,수도권제1순환선,1000,S,-1
r100-1,64860.0,114.4,1000VDS06600,수도권제1순환선,1000,S,-1
r100-1,66660.0,112.6,1000VDS06500,수도권제1순환선,1000,S,-1
r100-1,67260.0,112.0,1000VDS06355,수도권제1순환선,1000,S,-1
r100-1,67960.0,111.3,1000VDS06354,수도권제1순환선,1000,S,-1
r100-1,69060.0,110.2,1000VDS06353,수도권제1순환선,1000,S,-1
r100-1,69360.0,109.9,1000VDS06400,수도권제1순환선,1000,S,-1
r100-1,69560.0,109.7,1000VDS06352,수도권제1순환선,1000,S,-1
r100-1,70860.0,108.4,1000VDS06351,수도권제1순환선,1000,S,-1
r100-1,71550.0,107.7,1000VDS06300,수도권제1순환선,1000,S,-1
r100-1,71950.0,107.3,1000VDS06260,수도권제1순환선,1000,S,-1
r100-1,73140.0,106.1,1000VDS06200,수도권제1순환선,1000,S,-1
r100-1,73930.0,105.3,1000VDS06100,수도권제1순환선,1000,S,-1
r100-1,75030.0,104.2,1000VDS06000,수도권제1순환선,1000,S,-1
r100-1,76430.0,102.8,1000VDS05900,수도권제1순환선,1000,S,-1
r100-1,77230.0,102.0,1000VDS05800,수도권제1순환선,1000,S,-1
r100-1,77830.0,101.4,1000VDS05730,수도권제1순환선,1000,S,-1
r100-1,78130.0,101.1,1000VDS05700,수도권제1순환선,1000,S,-1
r100-1,79030.0,100.2,1000VDS05600,수도권제1순환선,1000,S,-1
r100-1,79930.0,99.3,1000VDS05500,수도권제1순환선,1000,S,-1
r100-1,81330.0,97.9,1000VDS05400,수도권제1순환선,1000,S,-1
r100-1,82530.0,96.7,1000VDS05300,수도권제1순환선,1000,S,-1
r100-1,84430.0,94.8,1000VDS05200,수도권제1순환선,1000,S,-1
r100-1,86930.0,92.3,1000VDS05100,수도권제1순환선,1000,S,-1
r100-1,87630.0,91.56,1000VDS05070,수도권제1순환선,1000,S,-1
r100-1,87730.0,91.5,1000VDS05050,수도권제1순환선,1000,S,-1
r100-1,88020.0,91.2,1000VDS05000,수도권제1순환선,1000,S,-1
r100-1,89920.0,89.3,1000VDS04900,수도권제1순환선,1000,S,-1
r100-1,91710.0,87.5,1000VDS04800,수도권제1순환선,1000,S,-1
r100-1,94210.0,85.0,1000VDS04700,수도권제1순환선,1000,S,-1
r100-1,96210.0,83.0,1000VDS04620,수도권제1순환선,1000,S,-1
r100-1,96410.0,82.8,1000VDS04600,수도권제1순환선,1000,S,-1
r100-1,97410.0,81.8,1000VDS04500,수도권제1순환선,1000,S,-1
r100-1,98900.0,80.3,1000VDS04400,수도권제1순환선,1000,S,-1
r100-1,99400.0,79.8,1000VDS04300,수도권제1순환선,1000,S,-1
r100-1,101590.0,77.6,1000VDS04200,수도권제1순환선,1000,S,-1
r100-1,102390.0,76.75,1000VDS04010,수도권제1순환선,1000,S,-1
r100-1,102390.0,76.8,1000VDS04100,수도권제1순환선,1000,S,-1
r100-1,103890.0,75.3,1000VDS04000,수도권제1순환선,1000,S,-1
r100-1,104690.0,74.5,1000VDS03900,수도권제1순환선,1000,S,-1
r100-1,107180.0,72.0,1000VDS03800,수도권제1순환선,1000,S,-1
r100-1,108580.0,70.6,1000VDS03700,수도권제1순환선,1000,S,-1
r100-1,109870.0,69.28,1000VDS03659,수도권제1순환선,1000,S,-1
r100-1,111170.0,68.0,1000VDS03658,수도권제1순환선,1000,S,-1
r100-1,111970.0,67.22,1000VDS03657,수도권제1순환선,1000,S,-1
r100-1,112870.0,66.27,1000VDS03656,수도권제1순환선,1000,S,-1
r100-1,114270.0,64.88,1000VDS03655,수도권제1순환선,1000,S,-1
r100-1,114870.0,64.27,1000VDS03654,수도권제1순환선,1000,S,-1
r100-1,115770.0,63.42,1000VDS03653,수도권제1순환선,1000,S,-1
r100-1,116570.0,62.63,1000VDS03652,수도권제1순환선,1000,S,-1
r100-1,117370.0,61.83,1000VDS03651,수도권제1순환선,1000,S,-1
r100-1,118770.0,60.43,1000VDS03650,수도권제1순환선,1000,S,-1
r100-1,119870.0,59.33,1000VDS03649,수도권제1순환선,1000,S,-1
r100-1,120880.0,58.33,1000VDS03648,수도권제1순환선,1000,S,-1
r100-1,122680.0,56.53,1000VDS03647,수도권제1순환선,1000,S,-1
r100-1,123590.0,55.6,1000VDS03646,수도권제1순환선,1000,S,-1
r100-1,124090.0,55.1,1000VDS03644,수도권제1순환선,1000,S,-1
r100-1,125380.0,53.8,1000VDS03642,수도권제1순환선,1000,S,-1
r100-1,125780.0,53.4,1000VDS03640,수도권제1순환선,1000,S,-1
r100-1,126180.0,53.0,1000VDS03638,수도권제1순환선,1000,S,-1
r100-1,126590.0,52.6,1000VDS03636,수도권제1순환선,1000,S,-1
r102-0,690.0,18.4,1020VDS01500,남해1지선,1020,S,-1
r102-0,1200.0,17.9,1020VDS01450,남해1지선,1020,S,-1
r102-0,2120.0,17.0,1020VDS01400,남해1지선,1020,S,-1
r102-0,3120.0,16.0,1020VDS01300,남해1지선,1020,S,-1
r102-0,6010.0,13.1,1020VDS01100,남해1지선,1020,S,-1
r102-0,7910.0,11.2,1020VDS00901,남해1지선,1020,S,-1
r102-0,9500.0,9.6,1020VDS00800,남해1지선,1020,S,-1
r102-0,10300.0,8.8,1020VDS00700,남해1지선,1020,S,-1
r102-0,11000.0,8.14,1020VDS00650,남해1지선,1020,S,-1
r102-0,11200.0,7.9,1020VDS00600,남해1지선,1020,S,-1
r102-0,13000.0,6.1,1020VDS00500,남해1지선,1020,S,-1
r102-0,14900.0,4.2,1020VDS00400,남해1지선,1020,S,-1
r102-0,15800.0,3.3,1020VDS00300,남해1지선,1020,S,-1
r102-0,16700.0,2.4,1020VDS00200,남해1지선,1020,S,-1
r102-0,18000.0,1.1,1020VDS00100,남해1지선,1020,S,-1
r102-1,670.0,1.1,1020VDE00100,남해1지선,1020,E,1
r102-1,1990.0,2.4,1020VDE00200,남해1지선,1020,E,1
r102-1,2880.0,3.3,1020VDE00300,남해1지선,1020,E,1
r102-1,3780.0,4.2,1020VDE00400,남해1지선,1020,E,1
r102-1,5680.0,6.1,1020VDE00500,남해1지선,1020,E,1
r102-1,6780.0,7.2,1020VDE00550,남해1지선,1020,E,1
r102-1,7480.0,7.9,1020VDE00600,남해1지선,1020,E,1
r102-1,8380.0,8.8,1020VDE00700,남해1지선,1020,E,1
r102-1,9180.0,9.6,1020VDE00800,남해1지선,1020,E,1
r102-1,10290.0,10.7,1020VDE00900,남해1지선,1020,E,1
r102-1,12680.0,13.1,1020VDE01100,남해1지선,1020,E,1
r102-1,15570.0,16.0,1020VDE01300,남해1지선,1020,E,1
r102-1,16570.0,17.0,1020VDE01400,남해1지선,1020,E,1
r102-1,17490.0,17.9,1020VDE01450,남해1지선,1020,E,1
r102-1,17990.0,18.4,1020VDE01500,남해1지선,1020,E,1
r104-0,820.0,19.3,1040VDS01300,남해2지선,1040,S,-1
r104-0,2620.0,17.5,1040VDS01200,남해2지선,1040,S,-1
r104-0,3820.0,16.3,1040VDS01100,남해2지선,1040,S,-1
r104-0,5020.0,15.1,1040VDS01000,남해2지선,1040,S,-1
r104-0,6020.0,14.1,1040VDS00900,남해2지선,1040,S,-1
r104-0,7330.0,12.8,1040VDS00800,남해2지선,1040,S,-1
r104-0,8410.0,11.7,1040VDS00700,남해2지선,1040,S,-1
r104-0,10210.0,9.9,1040VDS00600,남해2지선,1040,S,-1
r104-0,11420.0,8.7,1040VDS00500,남해2지선,1040,S,-1
r104-0,12320.0,7.8,1040VDS00400,남해2지선,1040,S,-1
r104-0,13420.0,6.7,1040VDS00350,남해2지선,1040,S,-1
r104-0,14510.0,5.6,1040VDS00300,남해2지선,1040,S,-1
r104-0,15400.0,4.7,1040VDS00250,남해2지선,1040,S,-1
r104-0,16210.0,3.9,1040VDS00200,남해2지선,1040,S,-1
r104-0,17110.0,3.0,1040VDS00150,남해2지선,1040,S,-1
r104-0,18510.0,1.6,1040VDS00100,남해2지선,1040,S,-1
r104-1,1000.0,1.6,1040VDE00100,남해2지선,1040,E,1
r104-1,2410.0,3.0,1040VDE00150,남해2지선,1040,E,1
r104-1,3310.0,3.9,1040VDE00200,남해2지선,1040,E,1
r104-1,4100.0,4.7,1040VDE00250,남해2지선,1040,E,1
r104-1,5000.0,5.6,1040VDE00300,남해2지선,1040,E,1
r104-1,6110.0,6.7,1040VDE00350,남해2지선,1040,E,1
r104-1,7210.0,7.8,1040VDE00400,남해2지선,1040,E,1
r104-1,8110.0,8.7,1040VDE00500,남해2지선,1040,E,1
r104-1,9300.0,9.9,1040VDE00600,남해2지선,1040,E,1
r104-1,11100.0,11.7,1040VDE00700,남해2지선,1040,E,1
r104-1,12200.0,12.8,1040VDE00800,남해2지선,1040,E,1
r104-1,13500.0,14.1,1040VDE00900,남해2지선,1040,E,1
r104-1,14500.0,15.1,1040VDE01000,남해2지선,1040,E,1
r104-1,15700.0,16.3,1040VDE01100,남해2지선,1040,E,1
r104-1,16900.0,17.5,1040VDE01200,남해2지선,1040,E,1
r104-1,18700.0,19.3,1040VDE01300,남해2지선,1040,E,1
r110-0,58670.0,123.6,1000VDE07200,수도권제1순환선,1000,E,1
r110-0,59470.0,124.4,1000VDE07300,수도권제1순환선,1000,E,1
r110-0,62100.0,127.2,1000VDE07500,수도권제1순환선,1000,E,1
r110-0,21540.0,2.2,1100VDE00200,제2경인선,1100,E,1
r110-0,22640.0,3.3,1100VDE00300,제2경인선,1100,E,1
r110-0,23540.0,4.2,1100VDE00400,제2경인선,1100,E,1
r110-0,24740.0,5.4,1100VDE00500,제2경인선,1100,E,1
r110-0,25040.0,5.7,1100VDE00570,제2경인선,1100,E,1
r110-0,25640.0,6.3,1100VDE00600,제2경인선,1100,E,1
r110-0,26640.0,7.3,1100VDE00700,제2경인선,1100,E,1
r110-0,27740.0,8.4,1100VDE00800,제2경인선,1100,E,1
r110-0,28640.0,9.3,1100VDE00900,제2경인선,1100,E,1
r110-0,30240.0,10.9,1100VDE01000,제2경인선,1100,E,1
r110-0,32140.0,12.8,1100VDE01050,제2경인선,1100,E,1
r110-0,32240.0,12.9,1100VDE01100,제2경인선,1100,E,1
r110-0,33140.0,13.8,1100VDE01200,제2경인선,1100,E,1
r110-0,34550.0,15.2,1100VDE01300,제2경인선,1100,E,1
r110-0,35950.0,16.6,1100VDE01400,제2경인선,1100,E,1
r110-0,37550.0,18.2,1100VDE01500,제2경인선,1100,E,1
r110-0,38550.0,19.2,1100VDE01600,제2경인선,1100,E,1
r110-0,39450.0,20.1,1100VDE01700,제2경인선,1100,E,1
r110-0,40340.0,21.0,1100VDE01800,제2경인선,1100,E,1
r110-0,41550.0,22.2,1100VDE01802,제2경인선,1100,E,1
r110-0,42150.0,22.8,1100VDE01900,제2경인선,1100,E,1
r110-0,42250.0,22.92,1100VDE01920,제2경인선,1100,E,1
r110-0,42950.0,23.6,1100VDE02000,제2경인선,1100,E,1
r110-0,44750.0,25.4,1100VDE02100,제2경인선,1100,E,1
r110-0,45050.0,25.72,1100VDE02750,제2경인선,1100,E,1
r110-1,20780.0,25.72,1100VDS02750,제2경인선,1100,S,-1
r110-1,21080.0,25.4,1100VDS02100,제2경인선,1100,S,-1
r110-1,22880.0,23.6,1100VDS02000,제2경인선,1100,S,-1
r110-1,23680.0,22.8,1100VDS01900,제2경인선,1100,S,-1
r110-1,25080.0,21.4,1100VDS01802,제2경인선,1100,S,-1
r110-1,25480.0,21.0,1100VDS01800,제2경인선,1100,S,-1
r110-1,26380.0,20.1,1100VDS01700,제2경인선,1100,S,-1
r110-1,26980.0,19.5,1100VDS01650,제2경인선,1100,S,-1
r110-1,27280.0,19.2,1100VDS01600,제2경인선,1100,S,-1
r110-1,28280.0,18.2,1100VDS01500,제2경인선,1100,S,-1
r110-1,29890.0,16.6,1100VDS01400,제2경인선,1100,S,-1
r110-1,31290.0,15.2,1100VDS01300,제2경인선,1100,S,-1
r110-1,32680.0,13.8,1100VDS01200,제2경인선,1100,S,-1
r110-1,33590.0,12.9,1100VDS01100,제2경인선,1100,S,-1
r110-1,34990.0,11.5,1100VDS01050,제2경인선,1100,S,-1
r110-1,35590.0,10.9,1100VDS01000,제2경인선,1100,S,-1
r110-1,37190.0,9.3,1100VDS00900,제2경인선,1100,S,-1
r110-1,38090.0,8.4,1100VDS00800,제2경인선,1100,S,-1
r110-1,39190.0,7.3,1100VDS00700,제2경인선,1100,S,-1
r110-1,40190.0,6.3,1100VDS00600,제2경인선,1100,S,-1
r110-1,41090.0,5.4,1100VDS00500,제2경인선,1100,S,-1
r110-1,42290.0,4.2,1100VDS00400,제2경인선,1100,S,-1
r110-1,43090.0,3.4,1100VDS00340,제2경인선,1100,S,-1
r110-1,43190.0,3.3,1100VDS00300,제2경인선,1100,S,-1
r110-1,44290.0,2.2,1100VDS00200,제2경인선,1100,S,-1
r120-0,1120.0,22.8,1200VDS02200,경인선,1200,S,-1
r120-0,1520.0,22.4,1200VDS02100,경인선,1200,S,-1
r120-0,2820.0,21.1,1200VDS02000,경인선,1200,S,-1
r120-0,4220.0,19.7,1200VDS01900,경인선,1200,S,-1
r120-0,4820.0,19.1,1200VDS01800,경인선,1200,S,-1
r120-0,6120.0,17.8,1200VDS01700,경인선,1200,S,-1
r120-0,6720.0,17.2,1200VDS01660,경인선,1200,S,-1
r120-0,8130.0,15.8,1200VDS01600,경인선,1200,S,-1
r120-0,9130.0,14.8,1200VDS01500,경인선,1200,S,-1
r120-0,9930.0,14.0,1200VDS01400,경인선,1200,S,-1
r120-0,11130.0,12.8,1200VDS01300,경인선,1200,S,-1
r120-0,11230.0,12.7,1200VDS01250,경인선,1200,S,-1
r120-0,12330.0,11.6,1200VDS01200,경인선,1200,S,-1
r120-1,60.0,11.6,1200VDE01200,경인선,1200,E,1
r120-1,1260.0,12.8,1200VDE01300,경인선,1200,E,1
r120-1,1360.0,12.88,1200VDE01350,경인선,1200,E,1
r120-1,2460.0,14.0,1200VDE01400,경인선,1200,E,1
r120-1,3260.0,14.8,1200VDE01500,경인선,1200,E,1
r120-1,4260.0,15.8,1200VDE01600,경인선,1200,E,1
r120-1,5670.0,17.2,1200VDE01650,경인선,1200,E,1
r120-1,6270.0,17.8,1200VDE01700,경인선,1200,E,1
r120-1,7570.0,19.1,1200VDE01800,경인선,1200,E,1
r120-1,8170.0,19.7,1200VDE01900,경인선,1200,E,1
r120-1,9570.0,21.1,1200VDE02000,경인선,1200,E,1
r120-1,10870.0,22.4,1200VDE02100,경인선,1200,E,1
r120-1,11370.0,22.88,1200VDE02200,경인선,1200,E,1
r130-0,2640.0,33.91,1300VDS00340,인천공항선,1300,S,-1
r130-0,3760.0,32.79,1300VDS00330,인천공항선,1300,S,-1
r130-0,5660.0,30.9,1300VDS00310,인천공항선,1300,S,-1
r130-0,7460.0,29.07,1300VDS00290,인천공항선,1300,S,-1
r130-0,9440.0,27.12,1300VDS00260,인천공항선,1300,S,-1
r130-0,10440.0,26.13,1300VDS00250,인천공항선,1300,S,-1
r130-0,12140.0,24.36,1300VDS00230,인천공항선,1300,S,-1
r130-0,14440.0,22.06,1300VDS00210,인천공항선,1300,S,-1
r130-0,16340.0,20.24,1300VDS00190,인천공항선,1300,S,-1
r130-0,18250.0,18.26,1300VDS00170,인천공항선,1300,S,-1
r130-0,20140.0,16.35,1300VDS00140,인천공항선,1300,S,-1
r130-0,21130.0,15.41,1300VDS00130,인천공항선,1300,S,-1
r130-0,26970.0,9.64,1300VDS00120,인천공항선,1300,S,-1
r130-0,29170.0,7.35,1300VDS00100,인천공항선,1300,S,-1
r130-0,30270.0,6.25,1300VDS00080,인천공항선,1300,S,-1
r130-0,30970.0,5.56,1300VDS00070,인천공항선,1300,S,-1
r130-0,32970.0,3.62,1300VDS00050,인천공항선,1300,S,-1
r130-0,35270.0,1.25,1300VDS00020,인천공항선,1300,S,-1
r130-0,36480.0,0.11,1300VDS00010,인천공항선,1300,S,-1
r130-1,110.0,0.11,1300VDE00010,인천공항선,1300,E,1
r130-1,1300.0,1.25,1300VDE00020,인천공항선,1300,E,1
r130-1,3600.0,3.62,1300VDE00060,인천공항선,1300,E,1
r130-1,5590.0,5.56,1300VDE00080,인천공항선,1300,E,1
r130-1,6290.0,6.25,1300VDE00090,인천공항선,1300,E,1
r130-1,7400.0,7.35,1300VDE00100,인천공항선,1300,E,1
r130-1,9600.0,9.64,1300VDE00120,인천공항선,1300,E,1
r130-1,15390.0,15.41,1300VDE00130,인천공항선,1300,E,1
